Cuenta,Subcuenta,Objeto/proyecto,Subproyecto,Aporte nacional,Recursos propios,Apropiación en precios corrientes,Código de entidad,Tipo de gasto,Entidad,Código de sector,Sector,Unidad,Código de unidad
Calidad y fomento de la educación superior,Intersubsectorial educación,Incremento de la calidad en la prestación del servicio publico de educación superior en colombia   nacional,,34713462465.44,,34713462465.44,2201,C. inversion,Ministerio de educación nacional,22.0,Educación,Gestion general,220101
Calidad y fomento de la educación superior,Intersubsectorial educación,"Fortalecimiento de las universidades estatales- ley 1697 de 2013, a nivel  nacional",,123948000000.0,,123948000000.0,2201,C. inversion,Ministerio de educación nacional,22.0,Educación,Gestion general,220101
Calidad y fomento de la educación superior,Intersubsectorial educación,Aportes para la financiación de la universidad nacional abierta y a distancia unad  nacional,,3284330916.3852,,3284330916.3852,2201,C. inversion,Ministerio de educación nacional,22.0,Educación,Gestion general,220101
Calidad y fomento de la educación superior,Intersubsectorial educación,Aportes para la financiación de la universidad nacional -   nacional,,76116039180.77719,,76116039180.77719,2201,C. inversion,Ministerio de educación nacional,22.0,Educación,Gestion general,220101
Calidad y fomento de la educación superior,Intersubsectorial educación,Aportes para la financiación de la universidad pedagógica y tecnológica de colombia - uptc -   nacional,,6952156320.8988,,6952156320.8988,2201,C. inversion,Ministerio de educación nacional,22.0,Educación,Gestion general,220101
Calidad y fomento de la educación superior,Intersubsectorial educación,Aportes para la financiación de la universidad tecnológica de pereira - utp -   nacional,,4457104822.755199,,4457104822.755199,2201,C. inversion,Ministerio de educación nacional,22.0,Educación,Gestion general,220101
Calidad y fomento de la educación superior,Intersubsectorial educación,Aportes para la financiación de la universidad de caldas -   nacional,,5449404462.7,,5449404462.7,2201,C. inversion,Ministerio de educación nacional,22.0,Educación,Gestion general,220101
Calidad y fomento de la educación superior,Intersubsectorial educación,Aportes para la financiación de la universidad de córdoba -   nacional,,2591604533.2188,,2591604533.2188,2201,C. inversion,Ministerio de educación nacional,22.0,Educación,Gestion general,220101
Calidad y fomento de la educación superior,Intersubsectorial educación,Aportes para la financiación de la universidad surcolombiana -   nacional,,4089472275.5656,,4089472275.5656,2201,C. inversion,Ministerio de educación nacional,22.0,Educación,Gestion general,220101
Calidad y fomento de la educación superior,Intersubsectorial educación,Aportes para la financiación de la universidad de la amazonia -   nacional,,1494399007.9875998,,1494399007.9875998,2201,C. inversion,Ministerio de educación nacional,22.0,Educación,Gestion general,220101
Calidad y fomento de la educación superior,Intersubsectorial educación,Aportes para la financiación de la universidad de los llanos -   nacional,,1931244966.7324,,1931244966.7324,2201,C. inversion,Ministerio de educación nacional,22.0,Educación,Gestion general,220101
Calidad y fomento de la educación superior,Intersubsectorial educación,Aportes para la financiación de la universidad - colegio mayor de cundinamarca -   nacional,,1548859163.1656,,1548859163.1656,2201,C. inversion,Ministerio de educación nacional,22.0,Educación,Gestion general,220101
Calidad y fomento de la educación superior,Intersubsectorial educación,Aportes para la financiación de la universidad del pacífico -   nacional,,666844228.3712,,666844228.3712,2201,C. inversion,Ministerio de educación nacional,22.0,Educación,Gestion general,220101
Calidad y fomento de la educación superior,Intersubsectorial educación,Ampliación de mecanismos de fomento de la educación superior  nacional,,515233782092.39197,,515233782092.39197,2201,C. inversion,Ministerio de educación nacional,22.0,Educación,Gestion general,220101
Calidad y fomento de la educación superior,Intersubsectorial educación,Apoyo para fomentar el acceso con calidad a la educación superior a través de incentivos a la demanda en colombia   nacional,,2339297462655.7007,,2339297462655.7007,2201,C. inversion,Ministerio de educación nacional,22.0,Educación,Gestion general,220101
Fortalecimiento de la gestión y dirección del sector educación,Intersubsectorial educación,Fortalecimiento del acceso a información estratégica e institucional del sector educativo  nacional,,44256375139.262,,44256375139.262,2201,C. inversion,Ministerio de educación nacional,22.0,Educación,Gestion general,220101
Fortalecimiento de la gestión y dirección del sector educación,Intersubsectorial educación,Fortalecimiento de la planeación estratégica  del sector educativo  nacional,,3443000000.0,,3443000000.0,2201,C. inversion,Ministerio de educación nacional,22.0,Educación,Gestion general,220101
Gastos de personal,Planta de personal permanente,Salario,,4171538800.0,,4171538800.0,2209,A. funcionamiento,Ministerio de educación nacional,,,Gestion general,220101
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,1437796800.0,,1437796800.0,2209,A. funcionamiento,Ministerio de educación nacional,,,Gestion general,220101
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,403519600.0,,403519600.0,2209,A. funcionamiento,Ministerio de educación nacional,,,Gestion general,220101
Adquisición de bienes  y servicios,Adquisición de activos no financieros,,,12394800.0,,12394800.0,2209,A. funcionamiento,Ministerio de educación nacional,,,Gestion general,220101
Adquisición de bienes  y servicios,Adquisiciones diferentes de activos,,,878653600.0,,878653600.0,2209,A. funcionamiento,Ministerio de educación nacional,,,Gestion general,220101
Transferencias corrientes,Prestaciones sociales,Prestaciones sociales relacionadas con el empleo,Mesadas pensionales (de pensiones),6886000.0,,6886000.0,2209,A. funcionamiento,Ministerio de educación nacional,,,Gestion general,220101
Transferencias corrientes,Prestaciones sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad (no de pensiones),15149200.0,,15149200.0,2209,A. funcionamiento,Ministerio de educación nacional,,,Gestion general,220101
Transferencias corrientes,Sentencias y conciliaciones,Fallos nacionales,Conciliaciones,1377200.0,,1377200.0,2209,A. funcionamiento,Ministerio de educación nacional,,,Gestion general,220101
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,72991600.0,,72991600.0,2209,A. funcionamiento,Ministerio de educación nacional,,,Gestion general,220101
"Gastos por tributos, multas, sanciones e intereses de mora",Tasas y derechos administrativos,,,78500.4,,78500.4,2209,A. funcionamiento,Ministerio de educación nacional,,,Gestion general,220101
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,12394800.0,,12394800.0,2209,A. funcionamiento,Ministerio de educación nacional,,,Gestion general,220101
Cierre de brechas para el goce efectivo de derechos fundamentales de la población en condición de discapacidad,Intersubsectorial educación,Implementación de las herramientas tic en la educación formal de las personas sordas a nivel  nacional,,527604526.7328,122358592.7608,649963119.4936,2209,C. inversion,Ministerio de educación nacional,,,Gestion general,220101
Cierre de brechas para el goce efectivo de derechos fundamentales de la población en condición de discapacidad,Intersubsectorial educación,Mejoramiento de las condiciones para la garantia de los derechos de las personas con discapacidad visual en el país.  nacional,,1383669934.108,860180906.53,2243850840.638,2209,C. inversion,Ministerio de educación nacional,,,Gestion general,220101
Cierre de brechas para el goce efectivo de derechos fundamentales de la población en condición de discapacidad,Intersubsectorial educación,Generación de orientaciones y herramientas para promover el goce efectivo de derechos de la población sorda a nivel  nacional,,768372924.5368,584602164.6475999,1352975089.1844,2209,C. inversion,Ministerio de educación nacional,,,Gestion general,220101
Fortalecimiento de la gestión y dirección del sector educación,Intersubsectorial educación,Mejoramiento de la infraestructura física y tecnológica para la prestación de servicios del insor en el territorio  nacional,,101883570.3072,67976995.82519999,169860566.1324,2209,C. inversion,Ministerio de educación nacional,,,Gestion general,220101
Fortalecimiento de la gestión y dirección del sector educación,Intersubsectorial educación,Implementación de un modelo de modernización y gestión publica en el insor en  bogotá,,811176193.1151999,326289580.2364,1137465773.3516,2209,C. inversion,Ministerio de educación nacional,,,Gestion general,220101
Gastos de personal,Planta de personal permanente,Salario,,4273451600.0,,4273451600.0,2210,A. funcionamiento,Ministerio de educación nacional,,,Gestion general,220101
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,1481867200.0,,1481867200.0,2210,A. funcionamiento,Ministerio de educación nacional,,,Gestion general,220101
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,409028400.0,,409028400.0,2210,A. funcionamiento,Ministerio de educación nacional,,,Gestion general,220101
Adquisición de bienes  y servicios,Adquisición de activos no financieros,,,,24789600.0,24789600.0,2210,A. funcionamiento,Ministerio de educación nacional,,,Gestion general,220101
Adquisición de bienes  y servicios,Adquisiciones diferentes de activos,,,509564000.0,322264800.0,831828800.0,2210,A. funcionamiento,Ministerio de educación nacional,,,Gestion general,220101
Transferencias corrientes,Prestaciones sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad (no de pensiones),23412400.0,,23412400.0,2210,A. funcionamiento,Ministerio de educación nacional,,,Gestion general,220101
Transferencias corrientes,Sentencias y conciliaciones,Fallos nacionales,Sentencias,426932000.0,,426932000.0,2210,A. funcionamiento,Ministerio de educación nacional,,,Gestion general,220101
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,26166800.0,,26166800.0,2210,A. funcionamiento,Ministerio de educación nacional,,,Gestion general,220101
"Gastos por tributos, multas, sanciones e intereses de mora",Tasas y derechos administrativos,,,72991.59999999999,,72991.59999999999,2210,A. funcionamiento,Ministerio de educación nacional,,,Gestion general,220101
"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,12394800.0,,12394800.0,2210,A. funcionamiento,Ministerio de educación nacional,,,Gestion general,220101
Cierre de brechas para el goce efectivo de derechos fundamentales de la población en condición de discapacidad,Intersubsectorial educación,Mejoramiento de las condiciones para la garantia de los derechos de las personas con discapacidad visual en el país.  nacional,,1730669028.5104,684665142.6604,2415334171.1707997,2210,C. inversion,Ministerio de educación nacional,,,Gestion general,220101
Fortalecimiento de la gestión y dirección del sector educación,Intersubsectorial educación,Fortalecimiento de procesos y recursos del inci para contribuir con el mejoramiento de servicios a las personas con discapacidad visual  nacional,,377767140.2604,362006857.33959997,739773997.6,2210,C. inversion,Ministerio de educación nacional,,,Gestion general,220101
Gastos de personal,Planta de personal permanente,Salario,,14332520400.0,,14332520400.0,2234,A. funcionamiento,Escuela tecnológica instituto técnico central,22.0,Educación,Gestion general,220101
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,4696252000.0,,4696252000.0,2234,A. funcionamiento,Escuela tecnológica instituto técnico central,22.0,Educación,Gestion general,220101
