,Cuenta,Subcuenta,Objeto/proyecto,Subproyecto,Aporte nacional,Recursos propios,Apropiación en precios corrientes,Código de entidad,Tipo de gasto,Entidad,Código de sector,Sector,Año,Apropiación en precios corrientes (cifras en miles en millones de pesos)
3649,Fortalecimiento de la gestión y dirección del sector relaciones exteriores,Relaciones exteriores,Modernización de la infraestructura del ministerio de relaciones exteriores para el desarrollo de los objetivos misionales   nacional,5. convergencia regional / b. entidades públicas territoriales y nacionales fortalecidas,,15636993196,15636993196.0,1102,Inversión,Fondo rotatorio del ministerio de relaciones exteriores,11,Relaciones exteriores,2024,"15,64"
3650,Fortalecimiento de la gestión y dirección del sector relaciones exteriores,Relaciones exteriores,Transformación digital del ministerio de relaciones exteriores nacional  nacional,5. convergencia regional / c. vínculos de los colombianos en el exterior con el país,,20000000000,20000000000.0,1102,Inversión,Fondo rotatorio del ministerio de relaciones exteriores,11,Relaciones exteriores,2024,20
3651,Fortalecimiento de la gestión y dirección del sector relaciones exteriores,Relaciones exteriores,Fortalecimiento de la conservación documental de los registros civiles de los consulados de colombia  bogotá,5. convergencia regional / b. entidades públicas territoriales y nacionales fortalecidas,,1500000000,1500000000.0,1102,Inversión,Fondo rotatorio del ministerio de relaciones exteriores,11,Relaciones exteriores,2024,"1,5"
3652,Fortalecimiento de la gestión y dirección del sector relaciones exteriores,Relaciones exteriores,Modernización del modelo integral de capacitación de los funcionarios de la planta global del ministerio de relaciones exteriores.  nacional,5. convergencia regional / b. entidades públicas territoriales y nacionales fortalecidas,,731065528,731065528.0,1102,Inversión,Fondo rotatorio del ministerio de relaciones exteriores,11,Relaciones exteriores,2024,"0,73"
3653,Fortalecimiento de la gestión y dirección del sector relaciones exteriores,Relaciones exteriores,Fortalecimiento de las capacidades y evolución de las tecnologías de la información en migración colombia nacional,7. actores diferenciales para el cambio / 6. hacia una política exterior feminista con liderazgo del país en temas de género,,749363001,749363001.0,1102,Inversión,Fondo rotatorio del ministerio de relaciones exteriores,11,Relaciones exteriores,2024,"0,75"
3654,Gastos de personal,Planta de personal permanente,Salario,,83338000000,,83338000000.0,1104,Funcionamiento,Unidad administrativa especial migración colombia,11,Relaciones exteriores,2024,"83,34"
3655,Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,35828000000,,35828000000.0,1104,Funcionamiento,Unidad administrativa especial migración colombia,11,Relaciones exteriores,2024,"35,83"
3656,Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,8197000000,,8197000000.0,1104,Funcionamiento,Unidad administrativa especial migración colombia,11,Relaciones exteriores,2024,"8,2"
3657,Adquisición de bienes  y servicios,,,,10530000000,25381000000,35911000000.0,1104,Funcionamiento,Unidad administrativa especial migración colombia,11,Relaciones exteriores,2024,"35,91"
3658,Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Deportación a extranjeros,834000000,,834000000.0,1104,Funcionamiento,Unidad administrativa especial migración colombia,11,Relaciones exteriores,2024,"0,83"
3659,Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),417000000,,417000000.0,1104,Funcionamiento,Unidad administrativa especial migración colombia,11,Relaciones exteriores,2024,"0,42"
3660,Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Compensación por muerte,,143000000,143000000.0,1104,Funcionamiento,Unidad administrativa especial migración colombia,11,Relaciones exteriores,2024,"0,14"
3661,Transferencias corrientes,Sentencias y conciliaciones,,,300000000,500000000,800000000.0,1104,Funcionamiento,Unidad administrativa especial migración colombia,11,Relaciones exteriores,2024,"0,8"
3662,"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,,323000000,323000000.0,1104,Funcionamiento,Unidad administrativa especial migración colombia,11,Relaciones exteriores,2024,"0,32"
3663,"Gastos por tributos, multas, sanciones e intereses de mora",Tasas y derechos administrativos,,,,24000000,24000000.0,1104,Funcionamiento,Unidad administrativa especial migración colombia,11,Relaciones exteriores,2024,"0,02"
3664,"Gastos por tributos, multas, sanciones e intereses de mora",Contribuciones,Cuota de fiscalización y auditaje,,418000000,,418000000.0,1104,Funcionamiento,Unidad administrativa especial migración colombia,11,Relaciones exteriores,2024,"0,42"
3665,"Gastos por tributos, multas, sanciones e intereses de mora","Multas, sanciones e intereses de mora",,,,4000000,4000000.0,1104,Funcionamiento,Unidad administrativa especial migración colombia,11,Relaciones exteriores,2024,0
3666,Política migratoria y servicio al ciudadano,Relaciones exteriores,Fortalecimiento institucional del servicio a la ciudadanía y de acciones para la participación democrática de la población migrante y comunidades de acogida a nivel   nacional,5. convergencia regional / b. entidades públicas territoriales y nacionales fortalecidas,,1328462311,1328462311.0,1104,Inversión,Unidad administrativa especial migración colombia,11,Relaciones exteriores,2024,"1,33"
3667,Política migratoria y servicio al ciudadano,Relaciones exteriores,Fortalecimiento institucional del servicio a la ciudadanía y de acciones para la participación democrática de la población migrante y comunidades de acogida a nivel   nacional,5. convergencia regional / b. entidades públicas territoriales y nacionales fortalecidas,,328000000,328000000.0,1104,Inversión,Unidad administrativa especial migración colombia,11,Relaciones exteriores,2024,"0,33"
3668,Política migratoria y servicio al ciudadano,Relaciones exteriores,"Fortalecimiento de la infraestructura de la uaemc para la adecuada prestación de los servicios migratorios en condiciones de inclusión, seguridad y bienestar a nivel  nacional","5. convergencia regional / f. fronteras humanas para la vida, la integración y el desarrollo",3189362305,,3189362305.0,1104,Inversión,Unidad administrativa especial migración colombia,11,Relaciones exteriores,2024,"3,19"
3669,Política migratoria y servicio al ciudadano,Relaciones exteriores,"Fortalecimiento de la infraestructura de la uaemc para la adecuada prestación de los servicios migratorios en condiciones de inclusión, seguridad y bienestar a nivel  nacional","5. convergencia regional / f. fronteras humanas para la vida, la integración y el desarrollo",,612510130,612510130.0,1104,Inversión,Unidad administrativa especial migración colombia,11,Relaciones exteriores,2024,"0,61"
3670,Fortalecimiento de la gestión y dirección del sector relaciones exteriores,Relaciones exteriores,Fortalecimiento de las capacidades y evolución de las tecnologías de la información en migración colombia nacional,5. convergencia regional / b. entidades públicas territoriales y nacionales fortalecidas,30244448113,,30244448113.0,1104,Inversión,Unidad administrativa especial migración colombia,11,Relaciones exteriores,2024,"30,24"
3671,Fortalecimiento de la gestión y dirección del sector relaciones exteriores,Relaciones exteriores,Fortalecimiento de las capacidades y evolución de las tecnologías de la información en migración colombia nacional,5. convergencia regional / b. entidades públicas territoriales y nacionales fortalecidas,,643537689,643537689.0,1104,Inversión,Unidad administrativa especial migración colombia,11,Relaciones exteriores,2024,"0,64"
3672,Fortalecimiento de la gestión y dirección del sector relaciones exteriores,Relaciones exteriores,Optimización de las capacidades estratégicas institucionales de migración colombia a nivel   nacional,5. convergencia regional / b. entidades públicas territoriales y nacionales fortalecidas,750000000,,750000000.0,1104,Inversión,Unidad administrativa especial migración colombia,11,Relaciones exteriores,2024,"0,75"
3673,Fortalecimiento de la gestión y dirección del sector relaciones exteriores,Relaciones exteriores,Optimización de los procesos de gestión documental en uaemc a nivel  nacional,5. convergencia regional / b. entidades públicas territoriales y nacionales fortalecidas,3000000000,,3000000000.0,1104,Inversión,Unidad administrativa especial migración colombia,11,Relaciones exteriores,2024,3
3674,Fortalecimiento de la gestión y dirección del sector relaciones exteriores,Relaciones exteriores,Consolidación y fortalecimiento de la gestión del talento humano de migración colombia a nivel  nacional,5. convergencia regional / b. entidades públicas territoriales y nacionales fortalecidas,2500000000,,2500000000.0,1104,Inversión,Unidad administrativa especial migración colombia,11,Relaciones exteriores,2024,"2,5"
3675,Fortalecimiento de la gestión y dirección del sector relaciones exteriores,Relaciones exteriores,Consolidación y fortalecimiento de la gestión del talento humano de migración colombia a nivel  nacional,5. convergencia regional / b. entidades públicas territoriales y nacionales fortalecidas,,1000000000,1000000000.0,1104,Inversión,Unidad administrativa especial migración colombia,11,Relaciones exteriores,2024,1
3676,Gastos de personal,Planta de personal permanente,Salario,,29207200000,,29207200000.0,1201,Funcionamiento,Ministerio de justicia y del derecho,12,Justicia y el derecho,2024,"29,21"
3677,Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,10441700000,,10441700000.0,1201,Funcionamiento,Ministerio de justicia y del derecho,12,Justicia y el derecho,2024,"10,44"
3678,Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,3888500000,,3888500000.0,1201,Funcionamiento,Ministerio de justicia y del derecho,12,Justicia y el derecho,2024,"3,89"
3679,Gastos de personal,Personal supernumerario y planta temporal,Otros gastos de personal - distribución previo concepto dgppn,,3026200000,,3026200000.0,1201,Funcionamiento,Ministerio de justicia y del derecho,12,Justicia y el derecho,2024,"3,03"
