Cuenta,Subcuenta,Objeto/proyecto,Subproyecto,Apropiación en precios corrientes,Código de entidad,Tipo de gasto,Entidad,Código de sector,Sector,Año,Apropiación en precios constantes (2025)
Gastos de personal,Personal supernumerario y planta temporal,Otros gastos de personal - distribución previo concepto dgppn,,7593000000.0,2701,Funcionamiento,Rama judicial,27,Rama judicial,2024,8048580000.000001
Adquisición de bienes  y servicios,,,,12223000000.0,2701,Funcionamiento,Rama judicial,27,Rama judicial,2024,12956380000.000002
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Otras transferencias - distribución previo concepto dgppn,30000000.0,2701,Funcionamiento,Rama judicial,27,Rama judicial,2024,31800000.000000004
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),458000000.0,2701,Funcionamiento,Rama judicial,27,Rama judicial,2024,485480000.00000006
Gastos de personal,Planta de personal permanente,Salario,,2126740000000.0,2701,Funcionamiento,Rama judicial,27,Rama judicial,2024,2254344400000.0
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,1170553000000.0,2701,Funcionamiento,Rama judicial,27,Rama judicial,2024,1240786180000.0002
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,1570505000000.0,2701,Funcionamiento,Rama judicial,27,Rama judicial,2024,1664735300000.0002
Gastos de personal,Planta de personal permanente,Otros gastos de personal - distribución previo concepto dgppn,,472900000000.0,2701,Funcionamiento,Rama judicial,27,Rama judicial,2024,501274000000.00006
Gastos de personal,Personal supernumerario y planta temporal,Salario,,12655000000.0,2701,Funcionamiento,Rama judicial,27,Rama judicial,2024,13414300000.000002
Gastos de personal,Personal supernumerario y planta temporal,Contribuciones inherentes a la nómina,,6638000000.0,2701,Funcionamiento,Rama judicial,27,Rama judicial,2024,7036280000.000001
Gastos de personal,Personal supernumerario y planta temporal,Remuneraciones no constitutivas de factor salarial,,9929000000.0,2701,Funcionamiento,Rama judicial,27,Rama judicial,2024,10524740000.000002
Gastos de personal,Personal supernumerario y planta temporal,Otros gastos de personal - distribución previo concepto dgppn,,88803000000.0,2701,Funcionamiento,Rama judicial,27,Rama judicial,2024,94131180000.00002
Adquisición de bienes  y servicios,,,,334487000000.0,2701,Funcionamiento,Rama judicial,27,Rama judicial,2024,354556220000.00006
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Otras transferencias - distribución previo concepto dgppn,1435000000.0,2701,Funcionamiento,Rama judicial,27,Rama judicial,2024,1521100000.0000002
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),14389000000.0,2701,Funcionamiento,Rama judicial,27,Rama judicial,2024,15252340000.000002
Disminución de pasivos,Cesantías,,,13610000000.0,2701,Funcionamiento,Rama judicial,27,Rama judicial,2024,14426600000.000002
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,6278000000.0,2701,Funcionamiento,Rama judicial,27,Rama judicial,2024,6654680000.000001
Gastos de personal,Planta de personal permanente,Salario,,60534000000.0,2701,Funcionamiento,Rama judicial,27,Rama judicial,2024,64166040000.00001
Gastos de personal,Planta de personal permanente,Contribuciones inherentes a la nómina,,32727000000.0,2701,Funcionamiento,Rama judicial,27,Rama judicial,2024,34690620000.0
Gastos de personal,Planta de personal permanente,Remuneraciones no constitutivas de factor salarial,,52432000000.0,2701,Funcionamiento,Rama judicial,27,Rama judicial,2024,55577920000.00001
Gastos de personal,Planta de personal permanente,Otros gastos de personal - distribución previo concepto dgppn,,60264000000.0,2701,Funcionamiento,Rama judicial,27,Rama judicial,2024,63879840000.00001
Gastos de personal,Personal supernumerario y planta temporal,Salario,,7000000.0,2701,Funcionamiento,Rama judicial,27,Rama judicial,2024,7420000.000000001
Gastos de personal,Personal supernumerario y planta temporal,Contribuciones inherentes a la nómina,,133000000.0,2701,Funcionamiento,Rama judicial,27,Rama judicial,2024,140980000.0
Gastos de personal,Personal supernumerario y planta temporal,Remuneraciones no constitutivas de factor salarial,,122000000.0,2701,Funcionamiento,Rama judicial,27,Rama judicial,2024,129320000.00000001
Gastos de personal,Personal supernumerario y planta temporal,Otros gastos de personal - distribución previo concepto dgppn,,5420000000.0,2701,Funcionamiento,Rama judicial,27,Rama judicial,2024,5745200000.000001
Adquisición de bienes  y servicios,,,,19097000000.0,2701,Funcionamiento,Rama judicial,27,Rama judicial,2024,20242820000.000004
Transferencias corrientes,A entidades del gobierno,A órganos del pgn,Otras transferencias - distribución previo concepto dgppn,40000000.0,2701,Funcionamiento,Rama judicial,27,Rama judicial,2024,42400000.00000001
Transferencias corrientes,Prestaciones para cubrir riesgos sociales,Prestaciones sociales relacionadas con el empleo,Incapacidades y licencias de maternidad y paternidad (no de pensiones),1000000000.0,2701,Funcionamiento,Rama judicial,27,Rama judicial,2024,1060000000.0000001
Disminución de pasivos,Cesantías,,,150000000.0,2701,Funcionamiento,Rama judicial,27,Rama judicial,2024,159000000.00000003
"Gastos por tributos, multas, sanciones e intereses de mora",Impuestos,,,103000000.0,2701,Funcionamiento,Rama judicial,27,Rama judicial,2024,109180000.00000001
Servicio de la deuda pública interna,Principal,Otras cuentas por pagar,,17695578136.0,2701,Deuda,Rama judicial,27,Rama judicial,2024,18757312824.160004
Mejoramiento de las competencias de la administracion de justicia,Intersubsectorial justicia,"Fortalecimiento de la unidad de registro nacional de abogados y auxiliares de la justicia, sistemas de control e información  nacional",2. seguridad humana y justicia social / d. capacidades y la oferta del sistema de justicia,12119156000.0,2701,Inversión,Rama judicial,27,Rama judicial,2024,12846305360.000002
Mejoramiento de las competencias de la administracion de justicia,Intersubsectorial justicia,"Fortalecimiento de la unidad de registro nacional de abogados y auxiliares de la justicia, sistemas de control e información  nacional",2. seguridad humana y justicia social / d. capacidades y la oferta del sistema de justicia,134266572.0,2701,Inversión,Rama judicial,27,Rama judicial,2024,142322566.32000002
Mejoramiento de las competencias de la administracion de justicia,Intersubsectorial justicia,Construcción y dotación del palacio de justicia de   medellín,2. seguridad humana y justicia social / d. capacidades y la oferta del sistema de justicia,20607048670.0,2701,Inversión,Rama judicial,27,Rama judicial,2024,21843471590.2
Mejoramiento de las competencias de la administracion de justicia,Intersubsectorial justicia,Construcción y dotación del palacio de justicia de   medellín,2. seguridad humana y justicia social / d. capacidades y la oferta del sistema de justicia,16492951330.0,2701,Inversión,Rama judicial,27,Rama judicial,2024,17482528409.800003
Mejoramiento de las competencias de la administracion de justicia,Intersubsectorial justicia,Construcción y dotación de infraestructura física asociada a la prestación del servicio de justicia a nivel  nacional,2. seguridad humana y justicia social / d. capacidades y la oferta del sistema de justicia,27500826116.0,2701,Inversión,Rama judicial,27,Rama judicial,2024,29150875682.960003
Mejoramiento de las competencias de la administracion de justicia,Intersubsectorial justicia,"Formación y capacitación en competencias judiciales y organizacionales a los funcionarios, empleados, personal administrativo de la rama judicial, jueces de paz y autoridades indígenas a nivel   nacional",2. seguridad humana y justicia social / d. capacidades y la oferta del sistema de justicia,4196292368.0,2701,Inversión,Rama judicial,27,Rama judicial,2024,4448069910.080001
Mejoramiento de las competencias de la administracion de justicia,Intersubsectorial justicia,Transformacion digital de la rama judicial  nacional,2. seguridad humana y justicia social / a. política de estado de transformación digital de la justicia de mediano y largo plazo,50309940494.0,2701,Inversión,Rama judicial,27,Rama judicial,2024,53328536923.64001
Mejoramiento de las competencias de la administracion de justicia,Intersubsectorial justicia,Transformacion digital de la rama judicial  nacional,2. seguridad humana y justicia social / a. política de estado de transformación digital de la justicia de mediano y largo plazo,167536070346.0,2701,Inversión,Rama judicial,27,Rama judicial,2024,177588234566.76
Mejoramiento de las competencias de la administracion de justicia,Intersubsectorial justicia,Transformacion digital de la rama judicial  nacional,2. seguridad humana y justicia social / a. política de estado de transformación digital de la justicia de mediano y largo plazo,116934566370.0,2701,Inversión,Rama judicial,27,Rama judicial,2024,123950640352.20001
Mejoramiento de las competencias de la administracion de justicia,Intersubsectorial justicia,Modernización de la infraestructura física de la rama judicial como instrumento estratégico de acceso a la justicia a nivel   nacional,2. seguridad humana y justicia social / d. capacidades y la oferta del sistema de justicia,203197401166.0,2701,Inversión,Rama judicial,27,Rama judicial,2024,215389245235.96002
Mejoramiento de las competencias de la administracion de justicia,Intersubsectorial justicia,Fortalecimiento del sistema de gobierno basado en evidencia para una gobernanza confiable y gerencial de la rama judicial a nivel  nacional,2. seguridad humana y justicia social / d. capacidades y la oferta del sistema de justicia,8600000000.0,2701,Inversión,Rama judicial,27,Rama judicial,2024,9116000000.0
Mejoramiento de las competencias de la administracion de justicia,Intersubsectorial justicia,"Mejoramiento de la gestión del talento humano para fortalecer la integridad, el conocimiento, el bienestar y la seguridad a nivel  nacional",2. seguridad humana y justicia social / d. capacidades y la oferta del sistema de justicia,9578011983.0,2701,Inversión,Rama judicial,27,Rama judicial,2024,10152692701.980001
Mejoramiento de las competencias de la administracion de justicia,Intersubsectorial justicia,"Mejoramiento de la gestión del talento humano para fortalecer la integridad, el conocimiento, el bienestar y la seguridad a nivel  nacional",2. seguridad humana y justicia social / d. capacidades y la oferta del sistema de justicia,44527619499.0,2701,Inversión,Rama judicial,27,Rama judicial,2024,47199276668.94
Mejoramiento de las competencias de la administracion de justicia,Intersubsectorial justicia,Fortalecimiento de los servicios digitales y de tecnología para la transformación digital de la rama judicial a nivel  nacional,2. seguridad humana y justicia social / a. política de estado de transformación digital de la justicia de mediano y largo plazo,140662978807.0,2701,Inversión,Rama judicial,27,Rama judicial,2024,149102757535.42
Mejoramiento de las competencias de la administracion de justicia,Intersubsectorial justicia,Fortalecimiento de los servicios digitales y de tecnología para la transformación digital de la rama judicial a nivel  nacional,2. seguridad humana y justicia social / a. política de estado de transformación digital de la justicia de mediano y largo plazo,210604740606.0,2701,Inversión,Rama judicial,27,Rama judicial,2024,223241025042.36002
